id,data_source_id,table_name,rule_type,column_names,column_match_expr,comment,tags,parameters,created_at,created_by,updated_at,updated_by,deleted_at,deleted_by
75,2,AIR_STORES_HOLDINGS,length,DMC_NSC,,,,"{\"max\": 6}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
76,2,AIR_STORES_HOLDINGS,length,LIN,,,,"{\"max\": 7}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
77,2,AIR_STORES_HOLDINGS,length,NC,,,,"{\"max\": 2}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
78,2,AIR_STORES_HOLDINGS,length,SOURCE,,,,"{\"max\": 6}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
79,2,AIR_STORES_HOLDINGS,length,UNIT_IDENTIFICATION_NUMBER,,,,"{\"max\": 6}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
106,2,ALTERNATE_STATES,unique,ALTERNATE_STATE,,,,,2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
107,2,ALTERNATE_STATES,length,ALTERNATE_STATE,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
108,2,ALTERNATE_STATES,length,APPLICABLE_STATUS,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
109,2,ALTERNATE_STATES,length,CREATED_BY,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
110,2,ALTERNATE_STATES,length,DESCRIPTION,,,,"{\"max\": 80}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
111,2,ALTERNATE_STATES,length,LAST_CHANGED_BY,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
112,2,ATTACHMENT_DATA,length,DOCUMENT_REFERENCE_ID,,,,"{\"max\": 80}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
114,2,AUTHORIZATION_LEVELS,length,ACTIVE,,,,"{\"max\": 1}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
115,2,AUTHORIZATION_LEVELS,length,AUTH_DESCRIPTION,,,,"{\"max\": 255}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
116,2,AUTHORIZATION_LEVELS,length,AUTH_GROUP,,,,"{\"max\": 50}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
117,2,AUTHORIZATION_LEVELS,in,AUTH_GROUP,,,,"{\"dictionary\": \"GOLD_AUTH_GROUP\"}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
113,2,AUTHORIZATION_LEVELS,unique,AUTH_ID,,,,,2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
118,2,AUTHORIZATION_LEVELS,length,AUTH_ID,,,,"{\"max\": 50}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
124,2,AUTHORIZATION_LEVELS,in_sync,AUTH_ID,,,,"{\"with\": \"gldraw.AUTHORIZATION_LEVELS_TBL.AUTH_ID\", \"values\": \"this\", \"keys\": [\"AUTH_ID\"]}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
119,2,AUTHORIZATION_LEVELS,length,AUTO_SIGN_GRANTED,,,,"{\"max\": 1}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
120,2,AUTHORIZATION_LEVELS,length,CREATED_BY,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
121,2,AUTHORIZATION_LEVELS,length,IS_A_TRADE,,,,"{\"max\": 1}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
122,2,AUTHORIZATION_LEVELS,length,LAST_CHANGED_BY,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
123,2,AUTHORIZATION_LEVELS,length,MULTI_TRADE_EQUIVALENT,,,,"{\"max\": 50}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
125,2,BOM_MAPPINGS,unique,BOM_MAPPING_ID,,,,,2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
126,2,BOM_MAPPINGS,length,BOM_MAPPING_ID,,,,"{\"max\": 80}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
133,2,BOM_MAPPINGS,in,EXTERNAL_ALC,,,,"{\"dictionary\": \"GOLD_EXTERNAL_ALC\"}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
127,2,BOM_MAPPINGS,length,EXTERNAL_EIAC,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
128,2,BOM_MAPPINGS,length,EXTERNAL_LCN,,,,"{\"max\": 18}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
129,2,BOM_MAPPINGS,length,INTERFACE_TYPE,,,,"{\"max\": 6}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
130,2,BOM_MAPPINGS,length,INTERNAL_EIAC,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
131,2,BOM_MAPPINGS,length,INTERNAL_POSITION,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
132,2,BOM_MAPPINGS,length,INTERNAL_WORK_UNIT_CODE,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
135,2,CAASM_RECORDS,length,ACTION_TYPE,,,,"{\"max\": 1}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
136,2,CAASM_RECORDS,length,BASE_TASK_CODE,,,,"{\"max\": 50}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
134,2,CAASM_RECORDS,unique,CAASM_RECORD_ID,,,,,2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
137,2,CAASM_RECORDS,length,CAASM_RECORD_ID,,,,"{\"max\": 80}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
138,2,CAASM_RECORDS,length,COMPLIANCE_STATUS,,,,"{\"max\": 50}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
139,2,CAASM_RECORDS,length,EFFECTIVE_ITEM_ID,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
140,2,CAASM_RECORDS,length,INSTALLED_ON_EIAC,,,,"{\"max\": 80}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
141,2,CAASM_RECORDS,length,PART,,,,"{\"max\": 50}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
142,2,CAASM_RECORDS,length,TASK_CODE,,,,"{\"max\": 50}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
